299590	116.33317059833334	39.95016528666667	116.333178	39.9500956
299600	116.33317056	39.950165348333336	116.3331772	39.950095483333335
299610	116.33317056166666	39.950165345	116.33317661666666	39.95009543333333
299620	116.333170575	39.95016535166667	116.33317593333334	39.95009525
299630	116.3331706	39.950165345	116.33317535	39.950095133333335
299640	116.33317054333334	39.95016542333333	116.33317486666667	39.95009505
299650	116.33317050166667	39.95016545	116.33317446666666	39.95009493333333
299660	116.3331706	39.950165319999996	116.33317418333333	39.95009495
299670	116.33317060833333	39.95016530833333	116.33317401666666	39.9500949
299680	116.33317056833333	39.950165355	116.33317398333334	39.950095
299690	116.33317057333333	39.950165365	116.33317396666666	39.950095
299700	116.33317058166666	39.95016535166667	116.33317396666666	39.950095016666666
299710	116.33317057	39.950165355	116.33317388333333	39.950095
299720	116.33317059833334	39.95016532166667	116.33317391666667	39.950095
299730	116.33317060333333	39.95016531	116.33317418333333	39.95009493333333
299740	116.33317061166667	39.950165311666666	116.33317461666667	39.9500943
299750	116.33317060166667	39.95016530666667	116.3331747	39.95009351666667
299760	116.33317057	39.950165356666666	116.33317463333333	39.95009285
299770	116.33317059166667	39.950165303333335	116.3331746	39.95009236666667
299780	116.33317056333334	39.95016532333333	116.33317548333333	39.95009243333333
299790	116.3331706	39.95016525333333	116.33317686666666	39.95009278333333
299800	116.33317058666667	39.95016528833333	116.33317856666666	39.95009326666667
299810	116.33317064166667	39.95016526333333	116.33318075	39.950093433333336
299820	116.33317035	39.950165565	116.33318305	39.95009401666667
299830	116.33317003666667	39.950163421666666	116.33318536666667	39.95009101666667
299840	116.33317150333333	39.950158855	116.33318785	39.950085816666665
299850	116.33317313666667	39.95015468166667	116.33318986666667	39.95008145
299860	116.33317360833334	39.95015162833333	116.33319225	39.95007786666667
299870	116.33317455	39.950147485	116.33319395	39.95007385
299880	116.33317288333333	39.95014158666667	116.33319105	39.950067733333334
299890	116.333168295	39.950135245	116.33318515	39.95006048333333
299900	116.333163225	39.95012819666667	116.33318113333333	39.95005533333333
299910	116.33316111833334	39.95011924166667	116.33318036666667	39.95004998333334
299920	116.33316236666667	39.95010939833333	116.33318386666667	39.95004355
299930	116.33316651666667	39.950099621666666	116.33319321666667	39.9500382
299940	116.33317119	39.95009058	116.3332046	39.95003318333333
299950	116.33317502833333	39.950082505	116.3332145	39.950028616666664
299960	116.33317723833333	39.95007537833333	116.33322098333333	39.9500235
299970	116.33317914333334	39.95006974	116.33322505	39.950019
299980	116.33318101	39.95006336666667	116.33322828333333	39.9500133
299990	116.33318325166667	39.95005571666667	116.33323316666667	39.95000683333333
300000	116.33318617666667	39.95004766666667	116.33323988333333	39.950001666666665
300010	116.33318975833333	39.950041586666664	116.33324513333334	39.949996416666664
300020	116.33319261333334	39.950038325	116.33324493333333	39.94999178333333
300030	116.33319871	39.950035058333334	116.33324678333334	39.94998843333333
300040	116.33320665833334	39.95003098666667	116.33325068333333	39.9499829
300050	116.33321369166667	39.95002689333333	116.33325501666667	39.94997933333333
300060	116.33322133333333	39.950022866666664	116.33326133333334	39.949978
300070	116.33323033333333	39.950020261666666	116.33326996666666	39.9499789
300080	116.33323986666667	39.95001856	116.33327873333333	39.9499824
300090	116.33324857	39.95001804666666	116.33328555	39.94998751666667
300100	116.33325240333333	39.950018205	116.33328675	39.94999236666666
300110	116.33325217166667	39.95001815	116.33328253333333	39.949990533333334
300120	116.33325208333333	39.950018156666665	116.33327928333334	39.94998688333333
300130	116.333252325	39.95001814	116.33327315	39.94998473333333
300140	116.33325239	39.95001810666667	116.33326753333333	39.949984316666665
300150	116.33325243333333	39.95001804666666	116.33326378333334	39.94998401666667
300160	116.33325311	39.950018166666666	116.33326203333333	39.94998363333333
300170	116.33325621333333	39.950018521666664	116.33326426666666	39.94998313333333
300180	116.33326058166666	39.95001930833333	116.33326675	39.94998158333333
300190	116.33326532	39.95001994	116.33327246666667	39.94998161666667
300200	116.33327163	39.95002032	116.33327816666667	39.94998415
300210	116.33327849166666	39.950020865	116.33327926666666	39.94998755
300220	116.33328603	39.95002171666667	116.33328416666667	39.94999055
300230	116.33329311666667	39.950023081666664	116.33329188333333	39.949994966666665
300240	116.33330001	39.95002442333333	116.3332969	39.950000083333336
300250	116.333307075	39.950026003333335	116.33329843333334	39.95000543333333
300260	116.33331187833333	39.950027485	116.33329643333333	39.95001153333333
300270	116.33331444	39.950028196666665	116.33329423333333	39.95001571666667
300280	116.33331475833333	39.95002826	116.33329228333334	39.95001791666667
300290	116.333314825	39.95002822833333	116.33329075	39.950019266666665
300300	116.33331502333333	39.95002823666667	116.33328845	39.95001971666667
300310	116.33331498333334	39.95002822	116.33328581666666	39.95001956666667
300320	116.33331503166667	39.950028233333335	116.33328245	39.95001861666667
300330	116.33331488	39.95002823833333	116.33327943333333	39.95001778333334
300340	116.3333149	39.950028231666664	116.33327318333333	39.950014
300350	116.33331643166666	39.95002856666667	116.33327016666667	39.950010766666665
300360	116.33332218833333	39.950028520000004	116.33327115	39.95000866666667
300370	116.333329905	39.950029261666664	116.3332756	39.95000831666667
300380	116.33333904	39.950030651666665	116.33328605	39.95000958333333
300390	116.333348955	39.950032291666666	116.33329695	39.95001068333333
300400	116.333358955	39.950034075	116.33331025	39.950012566666665
300410	116.33336945333333	39.95003594166667	116.33332343333333	39.95001215
300420	116.33337957833334	39.95003777833333	116.3333354	39.95000936666667
300430	116.33339012	39.950039653333334	116.33334878333334	39.95000878333333
300440	116.33340228	39.950041848333335	116.3333667	39.95001105
300450	116.33341502333333	39.95004362666667	116.33338418333334	39.950013733333336
300460	116.33342828666666	39.950045476666666	116.33340201666667	39.95001685
300470	116.33344107833334	39.95004784166667	116.3334193	39.950021633333336
300480	116.33345372166667	39.950049998333334	116.33343416666666	39.9500274
300490	116.33346708833334	39.950052101666664	116.33344895	39.95003138333333
300500	116.33347987666667	39.950054136666665	116.33346238333333	39.950035916666664
300510	116.333492345	39.950056493333335	116.3334723	39.9500408
300520	116.33350477333333	39.95005877166667	116.33348331666667	39.95004651666667
300530	116.33351782	39.95006122	116.33349371666667	39.95005435
300540	116.33353032166667	39.95006367166667	116.3335016	39.95005973333333
300550	116.33354325666667	39.95006557666667	116.33350875	39.95006245
300560	116.33355466666667	39.950067585	116.3335144	39.950064233333336
300570	116.33356460166667	39.95006917166667	116.33352103333333	39.95006608333333
300580	116.33357496833334	39.95007063166667	116.33353083333333	39.9500667
300590	116.333585805	39.950071655	116.33353973333334	39.950066783333334
300600	116.33359746333333	39.95007261333333	116.33355098333334	39.95006625
300610	116.33360834833333	39.95007397333333	116.33356203333334	39.95006816666667
300620	116.33361973166667	39.95007436833333	116.33357505	39.9500683
300630	116.33363038166667	39.95007504	116.3335877	39.95006763333333
300640	116.333641305	39.95007619166667	116.33359753333333	39.950067966666666
300650	116.33365154833334	39.95007739333333	116.33361255	39.9500655
300660	116.33366187833333	39.95007851166667	116.33362863333333	39.950063533333335
300670	116.33367303666667	39.95007991166667	116.33364133333333	39.9500639
300680	116.33368431833334	39.950081088333334	116.3336517	39.95006276666667
